Tiempo Posicion_Euler Velocidad_Euler Posicion_Leapfrog Velocidad_Leapfrog
1.5287 0.0583004 1.32199 0.0577798 1.30941
1.5288 0.0584326 1.32053 0.0579107 1.30796
1.5289 0.0585646 1.31907 0.0580414 1.30652
1.529 0.0586965 1.31761 0.058172 1.30506
1.5291 0.0588283 1.31614 0.0583024 1.30361
1.5292 0.0589599 1.31467 0.0584327 1.30215
1.5293 0.0590914 1.3132 0.0585629 1.30069
1.5294 0.0592227 1.31172 0.0586929 1.29923
1.5295 0.0593539 1.31024 0.0588227 1.29776
1.5296 0.0594849 1.30875 0.0589524 1.29629
1.5297 0.0596158 1.30727 0.059082 1.29482
1.5298 0.0597465 1.30578 0.0592114 1.29334
1.5299 0.0598771 1.30428 0.0593406 1.29186
1.53 0.0600075 1.30279 0.0594697 1.29038
1.5301 0.0601378 1.30129 0.0595987 1.28889
1.5302 0.0602679 1.29978 0.0597275 1.2874
1.5303 0.0603979 1.29828 0.0598562 1.28591
1.5304 0.0605277 1.29677 0.0599847 1.28441
1.5305 0.0606574 1.29525 0.0601131 1.28291
1.5306 0.0607869 1.29374 0.0602413 1.28141
1.5307 0.0609163 1.29222 0.0603694 1.2799
1.5308 0.0610455 1.29069 0.0604973 1.27839
1.5309 0.0611746 1.28917 0.060625 1.27688
1.531 0.0613035 1.28764 0.0607526 1.27536
1.5311 0.0614323 1.28611 0.0608801 1.27384
1.5312 0.0615609 1.28457 0.0610074 1.27232
1.5313 0.0616893 1.28303 0.0611346 1.2708
1.5314 0.0618176 1.28149 0.0612616 1.26927
1.5315 0.0619458 1.27994 0.0613884 1.26774
1.5316 0.0620738 1.27839 0.0615151 1.2662
1.5317 0.0622016 1.27684 0.0616417 1.26467
1.5318 0.0623293 1.27529 0.0617681 1.26312
1.5319 0.0624568 1.27373 0.0618943 1.26158
1.532 0.0625842 1.27217 0.0620204 1.26003
1.5321 0.0627114 1.2706 0.0621463 1.25848
1.5322 0.0628385 1.26904 0.0622721 1.25693
1.5323 0.0629654 1.26746 0.0623977 1.25537
1.5324 0.0630921 1.26589 0.0625231 1.25381
1.5325 0.0632187 1.26431 0.0626484 1.25225
1.5326 0.0633451 1.26273 0.0627736 1.25068
1.5327 0.0634714 1.26115 0.0628986 1.24911
1.5328 0.0635975 1.25956 0.0630234 1.24754
1.5329 0.0637235 1.25797 0.0631481 1.24596
1.533 0.0638493 1.25638 0.0632726 1.24439
1.5331 0.0639749 1.25478 0.063397 1.2428
1.5332 0.0641004 1.25318 0.0635212 1.24122
1.5333 0.0642257 1.25158 0.0636452 1.23963
1.5334 0.0643509 1.24998 0.0637691 1.23804
1.5335 0.0644759 1.24837 0.0638928 1.23645
1.5336 0.0646007 1.24676 0.0640164 1.23485
1.5337 0.0647254 1.24514 0.0641398 1.23325
1.5338 0.0648499 1.24352 0.064263 1.23164
1.5339 0.0649743 1.2419 0.0643861 1.23004
1.534 0.0650984 1.24028 0.064509 1.22843
1.5341 0.0652225 1.23865 0.0646318 1.22682
1.5342 0.0653463 1.23702 0.0647544 1.2252
1.5343 0.06547 1.23538 0.0648768 1.22358
1.5344 0.0655936 1.23375 0.0649991 1.22196
1.5345 0.0657169 1.23211 0.0651212 1.22033
1.5346 0.0658402 1.23047 0.0652432 1.21871
1.5347 0.0659632 1.22882 0.065365 1.21708
1.5348 0.0660861 1.22717 0.0654866 1.21544
1.5349 0.0662088 1.22552 0.0656081 1.2138
1.535 0.0663314 1.22386 0.0657294 1.21216
1.5351 0.0664537 1.2222 0.0658505 1.21052
1.5352 0.066576 1.22054 0.0659715 1.20887
1.5353 0.066698 1.21888 0.0660923 1.20722
1.5354 0.0668199 1.21721 0.0662129 1.20557
1.5355 0.0669416 1.21554 0.0663334 1.20392
1.5356 0.0670632 1.21387 0.0664537 1.20226
1.5357 0.0671846 1.21219 0.0665738 1.2006
1.5358 0.0673058 1.21051 0.0666938 1.19893
1.5359 0.0674268 1.20883 0.0668136 1.19727
1.536 0.0675477 1.20714 0.0669333 1.1956
1.5361 0.0676684 1.20545 0.0670527 1.19392
1.5362 0.067789 1.20376 0.067172 1.19225
1.5363 0.0679094 1.20207 0.0672912 1.19057
1.5364 0.0680296 1.20037 0.0674102 1.18888
1.5365 0.0681496 1.19867 0.067529 1.1872
1.5366 0.0682695 1.19697 0.0676476 1.18551
1.5367 0.0683892 1.19526 0.0677661 1.18382
1.5368 0.0685087 1.19355 0.0678844 1.18213
1.5369 0.068628 1.19184 0.0680025 1.18043
1.537 0.0687472 1.19012 0.0681204 1.17873
1.5371 0.0688662 1.1884 0.0682382 1.17703
1.5372 0.0689851 1.18668 0.0683559 1.17532
1.5373 0.0691037 1.18496 0.0684733 1.17361
1.5374 0.0692222 1.18323 0.0685906 1.1719
1.5375 0.0693406 1.1815 0.0687077 1.17018
1.5376 0.0694587 1.17976 0.0688246 1.16847
1.5377 0.0695767 1.17803 0.0689414 1.16675
1.5378 0.0696945 1.17629 0.069058 1.16502
1.5379 0.0698121 1.17455 0.0691744 1.1633
1.538 0.0699296 1.1728 0.0692906 1.16157
1.5381 0.0700469 1.17105 0.0694067 1.15983
1.5382 0.070164 1.1693 0.0695226 1.1581
1.5383 0.0702809 1.16755 0.0696383 1.15636
1.5384 0.0703976 1.16579 0.0697539 1.15462
1.5385 0.0705142 1.16403 0.0698692 1.15288
1.5386 0.0706306 1.16227 0.0699844 1.15113
1.5387 0.0707469 1.1605 0.0700995 1.14938
1.5388 0.0708629 1.15873 0.0702143 1.14763
1.5389 0.0709788 1.15696 0.070329 1.14587
1.539 0.0710945 1.15519 0.0704435 1.14411
1.5391 0.07121 1.15341 0.0705578 1.14235
1.5392 0.0713253 1.15163 0.070672 1.14059
1.5393 0.0714405 1.14985 0.0707859 1.13882
1.5394 0.0715555 1.14806 0.0708997 1.13705
1.5395 0.0716703 1.14627 0.0710133 1.13528
1.5396 0.0717849 1.14448 0.0711268 1.1335
1.5397 0.0718994 1.14268 0.07124 1.13173
1.5398 0.0720136 1.14089 0.0713531 1.12995
1.5399 0.0721277 1.13909 0.071466 1.12816
1.54 0.0722416 1.13728 0.0715787 1.12637
1.5401 0.0723554 1.13548 0.0716913 1.12459
1.5402 0.0724689 1.13367 0.0718037 1.12279
1.5403 0.0725823 1.13186 0.0719159 1.121
1.5404 0.0726955 1.13004 0.0720279 1.1192
1.5405 0.0728085 1.12822 0.0721397 1.1174
1.5406 0.0729213 1.1264 0.0722513 1.1156
1.5407 0.0730339 1.12458 0.0723628 1.11379
1.5408 0.0731464 1.12276 0.0724741 1.11198
1.5409 0.0732587 1.12093 0.0725852 1.11017
1.541 0.0733708 1.1191 0.0726961 1.10835
1.5411 0.0734827 1.11726 0.0728069 1.10654
1.5412 0.0735944 1.11542 0.0729174 1.10472
1.5413 0.0737059 1.11358 0.0730278 1.10289
1.5414 0.0738173 1.11174 0.073138 1.10107
1.5415 0.0739285 1.1099 0.073248 1.09924
1.5416 0.0740395 1.10805 0.0733579 1.09741
1.5417 0.0741503 1.1062 0.0734675 1.09557
1.5418 0.0742609 1.10434 0.073577 1.09374
1.5419 0.0743713 1.10249 0.0736863 1.0919
1.542 0.0744816 1.10063 0.0737954 1.09006
1.5421 0.0745916 1.09877 0.0739043 1.08821
1.5422 0.0747015 1.0969 0.074013 1.08636
1.5423 0.0748112 1.09503 0.0741215 1.08451
1.5424 0.0749207 1.09316 0.0742299 1.08266
1.5425 0.07503 1.09129 0.0743381 1.0808
1.5426 0.0751391 1.08941 0.0744461 1.07895
1.5427 0.0752481 1.08754 0.0745539 1.07708
1.5428 0.0753568 1.08565 0.0746615 1.07522
1.5429 0.0754654 1.08377 0.0747689 1.07335
1.543 0.0755738 1.08188 0.0748762 1.07148
1.5431 0.075682 1.07999 0.0749832 1.06961
1.5432 0.07579 1.0781 0.0750901 1.06774
1.5433 0.0758978 1.07621 0.0751968 1.06586
1.5434 0.0760054 1.07431 0.0753033 1.06398
1.5435 0.0761128 1.07241 0.0754096 1.0621
1.5436 0.0762201 1.07051 0.0755157 1.06021
1.5437 0.0763271 1.0686 0.0756216 1.05833
1.5438 0.076434 1.06669 0.0757273 1.05643
1.5439 0.0765406 1.06478 0.0758329 1.05454
1.544 0.0766471 1.06287 0.0759382 1.05265
1.5441 0.0767534 1.06095 0.0760434 1.05075
1.5442 0.0768595 1.05903 0.0761484 1.04885
1.5443 0.0769654 1.05711 0.0762532 1.04694
1.5444 0.0770711 1.05519 0.0763578 1.04504
1.5445 0.0771766 1.05326 0.0764622 1.04313
1.5446 0.077282 1.05133 0.0765664 1.04122
1.5447 0.0773871 1.0494 0.0766704 1.0393
1.5448 0.077492 1.04747 0.0767743 1.03738
1.5449 0.0775968 1.04553 0.0768779 1.03547
1.545 0.0777013 1.04359 0.0769814 1.03354
1.5451 0.0778057 1.04165 0.0770846 1.03162
1.5452 0.0779099 1.0397 0.0771877 1.02969
1.5453 0.0780138 1.03775 0.0772906 1.02776
1.5454 0.0781176 1.0358 0.0773932 1.02583
1.5455 0.0782212 1.03385 0.0774957 1.0239
1.5456 0.0783246 1.03189 0.077598 1.02196
1.5457 0.0784278 1.02994 0.0777001 1.02002
1.5458 0.0785308 1.02798 0.077802 1.01808
1.5459 0.0786336 1.02601 0.0779037 1.01613
1.546 0.0787362 1.02405 0.0780052 1.01418
1.5461 0.0788386 1.02208 0.0781066 1.01223
1.5462 0.0789408 1.02011 0.0782077 1.01028
1.5463 0.0790428 1.01813 0.0783086 1.00832
1.5464 0.0791446 1.01616 0.0784094 1.00637
1.5465 0.0792462 1.01418 0.0785099 1.00441
1.5466 0.0793476 1.0122 0.0786102 1.00244
1.5467 0.0794488 1.01021 0.0787104 1.00048
1.5468 0.0795499 1.00823 0.0788103 0.998511
1.5469 0.0796507 1.00624 0.0789101 0.996541
1.547 0.0797513 1.00425 0.0790096 0.994568
1.5471 0.0798517 1.00225 0.079109 0.992593
1.5472 0.079952 1.00026 0.0792082 0.990615
1.5473 0.080052 0.998259 0.0793071 0.988635
1.5474 0.0801518 0.996258 0.0794059 0.986652
1.5475 0.0802514 0.994254 0.0795045 0.984667
1.5476 0.0803509 0.992247 0.0796028 0.982679
1.5477 0.0804501 0.990239 0.079701 0.980689
1.5478 0.0805491 0.988227 0.079799 0.978697
1.5479 0.0806479 0.986214 0.0798967 0.976702
1.548 0.0807466 0.984197 0.0799943 0.974704
1.5481 0.080845 0.982179 0.0800917 0.972705
1.5482 0.0809432 0.980158 0.0801888 0.970702
1.5483 0.0810412 0.978134 0.0802858 0.968698
1.5484 0.081139 0.976108 0.0803826 0.96669
1.5485 0.0812366 0.97408 0.0804791 0.964681
1.5486 0.081334 0.972049 0.0805755 0.962669
1.5487 0.0814312 0.970015 0.0806717 0.960655
1.5488 0.0815283 0.96798 0.0807676 0.958638
1.5489 0.081625 0.965941 0.0808634 0.956619
1.549 0.0817216 0.963901 0.080959 0.954597
1.5491 0.081818 0.961858 0.0810543 0.952573
1.5492 0.0819142 0.959812 0.0811495 0.950547
1.5493 0.0820102 0.957764 0.0812444 0.948518
1.5494 0.082106 0.955714 0.0813392 0.946487
1.5495 0.0822015 0.953661 0.0814337 0.944453
1.5496 0.0822969 0.951606 0.0815281 0.942417
1.5497 0.0823921 0.949549 0.0816222 0.940379
1.5498 0.082487 0.947489 0.0817162 0.938339
1.5499 0.0825818 0.945427 0.0818099 0.936296
1.55 0.0826763 0.943362 0.0819034 0.934251
1.5501 0.0827707 0.941296 0.0819967 0.932203
1.5502 0.0828648 0.939226 0.0820899 0.930153
1.5503 0.0829587 0.937155 0.0821828 0.928101
1.5504 0.0830524 0.935081 0.0822755 0.926046
1.5505 0.0831459 0.933004 0.082368 0.923989
1.5506 0.0832392 0.930926 0.0824603 0.92193
1.5507 0.0833323 0.928845 0.0825524 0.919869
1.5508 0.0834252 0.926761 0.0826442 0.917805
1.5509 0.0835179 0.924676 0.0827359 0.915739
1.551 0.0836104 0.922588 0.0828274 0.91367
1.5511 0.0837026 0.920498 0.0829187 0.9116
1.5512 0.0837947 0.918405 0.0830097 0.909527
1.5513 0.0838865 0.91631 0.0831006 0.907451
1.5514 0.0839781 0.914213 0.0831912 0.905374
1.5515 0.0840696 0.912114 0.0832816 0.903294
1.5516 0.0841608 0.910012 0.0833719 0.901212
1.5517 0.0842518 0.907908 0.0834619 0.899128
1.5518 0.0843426 0.905802 0.0835517 0.897041
1.5519 0.0844331 0.903693 0.0836413 0.894952
1.552 0.0845235 0.901582 0.0837307 0.892861
1.5521 0.0846137 0.899469 0.0838199 0.890768
1.5522 0.0847036 0.897354 0.0839088 0.888673
1.5523 0.0847933 0.895236 0.0839976 0.886575
1.5524 0.0848829 0.893116 0.0840861 0.884475
1.5525 0.0849722 0.890994 0.0841745 0.882373
1.5526 0.0850613 0.88887 0.0842626 0.880268
1.5527 0.0851502 0.886743 0.0843505 0.878162
1.5528 0.0852388 0.884615 0.0844383 0.876053
1.5529 0.0853273 0.882484 0.0845258 0.873942
1.553 0.0854156 0.88035 0.084613 0.871829
1.5531 0.0855036 0.878215 0.0847001 0.869714
1.5532 0.0855914 0.876077 0.084787 0.867596
1.5533 0.085679 0.873938 0.0848736 0.865477
1.5534 0.0857664 0.871796 0.0849601 0.863355
1.5535 0.0858536 0.869652 0.0850463 0.861231
1.5536 0.0859406 0.867505 0.0851323 0.859105
1.5537 0.0860273 0.865357 0.0852181 0.856976
1.5538 0.0861138 0.863206 0.0853037 0.854846
1.5539 0.0862002 0.861053 0.0853891 0.852713
1.554 0.0862863 0.858898 0.0854743 0.850578
1.5541 0.0863722 0.856741 0.0855592 0.848442
1.5542 0.0864578 0.854582 0.0856439 0.846303
1.5543 0.0865433 0.85242 0.0857285 0.844162
1.5544 0.0866285 0.850257 0.0858128 0.842018
1.5545 0.0867136 0.848091 0.0858969 0.839873
1.5546 0.0867984 0.845923 0.0859808 0.837726
1.5547 0.086883 0.843753 0.0860644 0.835576
1.5548 0.0869673 0.841581 0.0861479 0.833424
1.5549 0.0870515 0.839407 0.0862311 0.831271
1.555 0.0871354 0.837231 0.0863141 0.829115
1.5551 0.0872192 0.835052 0.0863969 0.826957
1.5552 0.0873027 0.832872 0.0864795 0.824797
1.5553 0.087386 0.830689 0.0865619 0.822635
1.5554 0.087469 0.828505 0.086644 0.820471
1.5555 0.0875519 0.826318 0.086726 0.818305
1.5556 0.0876345 0.824129 0.0868077 0.816137
1.5557 0.0877169 0.821938 0.0868892 0.813967
1.5558 0.0877991 0.819745 0.0869705 0.811794
1.5559 0.0878811 0.81755 0.0870516 0.80962
1.556 0.0879628 0.815353 0.0871324 0.807444
1.5561 0.0880444 0.813154 0.0872131 0.805266
1.5562 0.0881257 0.810953 0.0872935 0.803085
1.5563 0.0882068 0.80875 0.0873737 0.800903
1.5564 0.0882877 0.806545 0.0874537 0.798719
1.5565 0.0883683 0.804338 0.0875334 0.796532
1.5566 0.0884487 0.802128 0.087613 0.794344
1.5567 0.088529 0.799917 0.0876923 0.792154
1.5568 0.088609 0.797704 0.0877714 0.789961
1.5569 0.0886887 0.795489 0.0878503 0.787767
1.557 0.0887683 0.793271 0.0879289 0.785571
1.5571 0.0888476 0.791052 0.0880074 0.783373
1.5572 0.0889267 0.788831 0.0880856 0.781172
1.5573 0.0890056 0.786608 0.0881636 0.77897
1.5574 0.0890842 0.784383 0.0882414 0.776766
1.5575 0.0891627 0.782156 0.088319 0.77456
1.5576 0.0892409 0.779927 0.0883963 0.772352
1.5577 0.0893189 0.777696 0.0884734 0.770142
1.5578 0.0893967 0.775463 0.0885504 0.76793
1.5579 0.0894742 0.773228 0.088627 0.765717
1.558 0.0895515 0.770991 0.0887035 0.763501
1.5581 0.0896286 0.768752 0.0887797 0.761283
1.5582 0.0897055 0.766511 0.0888558 0.759064
1.5583 0.0897822 0.764269 0.0889315 0.756842
1.5584 0.0898586 0.762024 0.0890071 0.754619
1.5585 0.0899348 0.759778 0.0890825 0.752394
1.5586 0.0900108 0.757529 0.0891576 0.750167
1.5587 0.0900865 0.755279 0.0892325 0.747938
1.5588 0.090162 0.753027 0.0893072 0.745707
1.5589 0.0902373 0.750773 0.0893816 0.743474
1.559 0.0903124 0.748517 0.0894559 0.74124
1.5591 0.0903873 0.746259 0.0895299 0.739004
1.5592 0.0904619 0.743999 0.0896037 0.736765
1.5593 0.0905363 0.741738 0.0896772 0.734525
1.5594 0.0906105 0.739474 0.0897506 0.732283
1.5595 0.0906844 0.737209 0.0898237 0.73004
1.5596 0.0907581 0.734942 0.0898966 0.727794
1.5597 0.0908316 0.732673 0.0899693 0.725547
1.5598 0.0909049 0.730402 0.0900417 0.723297
1.5599 0.0909779 0.72813 0.0901139 0.721046
1.56 0.0910508 0.725855 0.0901859 0.718793
1.5601 0.0911233 0.723579 0.0902577 0.716539
1.5602 0.0911957 0.721301 0.0903292 0.714282
1.5603 0.0912678 0.719021 0.0904005 0.712024
1.5604 0.0913397 0.716739 0.0904716 0.709764
1.5605 0.0914114 0.714456 0.0905425 0.707502
1.5606 0.0914829 0.712171 0.0906131 0.705239
1.5607 0.0915541 0.709883 0.0906835 0.702973
1.5608 0.0916251 0.707595 0.0907537 0.700706
1.5609 0.0916958 0.705304 0.0908237 0.698437
1.561 0.0917664 0.703012 0.0908934 0.696167
1.5611 0.0918367 0.700717 0.0909629 0.693895
1.5612 0.0919067 0.698422 0.0910322 0.69162
1.5613 0.0919766 0.696124 0.0911012 0.689345
1.5614 0.0920462 0.693824 0.0911701 0.687067
1.5615 0.0921156 0.691523 0.0912386 0.684788
1.5616 0.0921847 0.68922 0.091307 0.682507
1.5617 0.0922536 0.686916 0.0913752 0.680224
1.5618 0.0923223 0.684609 0.0914431 0.67794
1.5619 0.0923908 0.682301 0.0915107 0.675654
1.562 0.092459 0.679992 0.0915782 0.673366
1.5621 0.092527 0.67768 0.0916454 0.671077
1.5622 0.0925948 0.675367 0.0917124 0.668785
1.5623 0.0926623 0.673052 0.0917792 0.666493
1.5624 0.0927296 0.670736 0.0918457 0.664198
1.5625 0.0927967 0.668417 0.091912 0.661902
1.5626 0.0928635 0.666097 0.0919781 0.659604
1.5627 0.0929302 0.663776 0.0920439 0.657305
1.5628 0.0929965 0.661453 0.0921095 0.655004
1.5629 0.0930627 0.659128 0.0921749 0.652701
1.563 0.0931286 0.656801 0.0922401 0.650397
1.5631 0.0931943 0.654473 0.092305 0.64809
1.5632 0.0932597 0.652143 0.0923697 0.645783
1.5633 0.0933249 0.649811 0.0924342 0.643474
1.5634 0.0933899 0.647478 0.0924984 0.641163
1.5635 0.0934547 0.645144 0.0925624 0.63885
1.5636 0.0935192 0.642807 0.0926262 0.636536
1.5637 0.0935835 0.640469 0.0926897 0.634221
1.5638 0.0936475 0.63813 0.092753 0.631903
1.5639 0.0937113 0.635788 0.0928161 0.629585
1.564 0.0937749 0.633446 0.0928789 0.627264
1.5641 0.0938382 0.631101 0.0929415 0.624942
1.5642 0.0939013 0.628755 0.0930039 0.622619
1.5643 0.0939642 0.626408 0.0930661 0.620294
1.5644 0.0940269 0.624059 0.093128 0.617967
1.5645 0.0940893 0.621708 0.0931897 0.615639
1.5646 0.0941514 0.619356 0.0932511 0.613309
1.5647 0.0942134 0.617002 0.0933123 0.610978
1.5648 0.0942751 0.614647 0.0933733 0.608645
1.5649 0.0943365 0.61229 0.093434 0.606311
1.565 0.0943978 0.609931 0.0934946 0.603975
1.5651 0.0944588 0.607571 0.0935548 0.601637
1.5652 0.0945195 0.60521 0.0936149 0.599298
1.5653 0.09458 0.602847 0.0936747 0.596958
1.5654 0.0946403 0.600483 0.0937343 0.594616
1.5655 0.0947004 0.598117 0.0937936 0.592273
1.5656 0.0947602 0.595749 0.0938527 0.589928
1.5657 0.0948198 0.59338 0.0939116 0.587582
1.5658 0.0948791 0.591009 0.0939702 0.585234
1.5659 0.0949382 0.588638 0.0940287 0.582885
1.566 0.0949971 0.586264 0.0940868 0.580534
1.5661 0.0950557 0.583889 0.0941448 0.578182
1.5662 0.0951141 0.581513 0.0942025 0.575828
1.5663 0.0951722 0.579135 0.0942599 0.573473
1.5664 0.0952301 0.576756 0.0943172 0.571117
1.5665 0.0952878 0.574375 0.0943742 0.568759
1.5666 0.0953453 0.571993 0.0944309 0.566399
1.5667 0.0954025 0.569609 0.0944874 0.564039
1.5668 0.0954594 0.567224 0.0945437 0.561676
1.5669 0.0955161 0.564837 0.0945998 0.559313
1.567 0.0955726 0.56245 0.0946556 0.556948
1.5671 0.0956289 0.56006 0.0947112 0.554581
1.5672 0.0956849 0.55767 0.0947665 0.552214
1.5673 0.0957406 0.555277 0.0948216 0.549844
1.5674 0.0957962 0.552884 0.0948765 0.547474
1.5675 0.0958515 0.550489 0.0949311 0.545102
1.5676 0.0959065 0.548093 0.0949855 0.542729
1.5677 0.0959613 0.545695 0.0950396 0.540354
1.5678 0.0960159 0.543296 0.0950936 0.537978
1.5679 0.0960702 0.540896 0.0951472 0.535601
1.568 0.0961243 0.538494 0.0952007 0.533222
1.5681 0.0961782 0.536091 0.0952539 0.530842
1.5682 0.0962318 0.533686 0.0953068 0.528461
1.5683 0.0962851 0.53128 0.0953596 0.526078
1.5684 0.0963383 0.528873 0.0954121 0.523694
1.5685 0.0963911 0.526465 0.0954643 0.521309
1.5686 0.0964438 0.524055 0.0955163 0.518922
1.5687 0.0964962 0.521644 0.0955681 0.516534
1.5688 0.0965484 0.519232 0.0956196 0.514145
1.5689 0.0966003 0.516818 0.0956709 0.511754
1.569 0.096652 0.514403 0.095722 0.509363
1.5691 0.0967034 0.511987 0.0957728 0.50697
1.5692 0.0967546 0.509569 0.0958234 0.504575
1.5693 0.0968056 0.50715 0.0958737 0.50218
1.5694 0.0968563 0.50473 0.0959238 0.499783
1.5695 0.0969068 0.502309 0.0959737 0.497385
1.5696 0.096957 0.499886 0.0960233 0.494985
1.5697 0.097007 0.497462 0.0960727 0.492585
1.5698 0.0970567 0.495037 0.0961218 0.490183
1.5699 0.0971062 0.49261 0.0961707 0.48778
1.57 0.0971555 0.490183 0.0962194 0.485376
1.5701 0.0972045 0.487754 0.0962678 0.48297
1.5702 0.0972533 0.485324 0.096316 0.480564
1.5703 0.0973018 0.482892 0.0963639 0.478156
1.5704 0.0973501 0.48046 0.0964116 0.475747
1.5705 0.0973981 0.478026 0.096459 0.473336
1.5706 0.0974459 0.475591 0.0965063 0.470925
1.5707 0.0974935 0.473155 0.0965532 0.468512
1.5708 0.0975408 0.470718 0.0966 0.466098
1.5709 0.0975879 0.468279 0.0966464 0.463683
1.571 0.0976347 0.465839 0.0966927 0.461267
1.5711 0.0976813 0.463399 0.0967387 0.45885
1.5712 0.0977276 0.460957 0.0967845 0.456431
1.5713 0.0977737 0.458513 0.09683 0.454012
1.5714 0.0978196 0.456069 0.0968753 0.451591
1.5715 0.0978652 0.453624 0.0969203 0.449169
1.5716 0.0979106 0.451177 0.0969651 0.446746
1.5717 0.0979557 0.448729 0.0970096 0.444322
1.5718 0.0980005 0.44628 0.097054 0.441897
1.5719 0.0980452 0.44383 0.097098 0.43947
1.572 0.0980896 0.441379 0.0971419 0.437043
1.5721 0.0981337 0.438927 0.0971854 0.434614
1.5722 0.0981776 0.436474 0.0972288 0.432185
1.5723 0.0982212 0.434019 0.0972719 0.429754
1.5724 0.0982646 0.431564 0.0973147 0.427322
1.5725 0.0983078 0.429107 0.0973573 0.424889
1.5726 0.0983507 0.426649 0.0973997 0.422455
1.5727 0.0983934 0.424191 0.0974418 0.42002
1.5728 0.0984358 0.421731 0.0974837 0.417584
1.5729 0.098478 0.41927 0.0975253 0.415147
1.573 0.0985199 0.416808 0.0975667 0.412709
1.5731 0.0985616 0.414345 0.0976079 0.41027
1.5732 0.098603 0.411881 0.0976488 0.40783
1.5733 0.0986442 0.409416 0.0976895 0.405389
1.5734 0.0986851 0.40695 0.0977299 0.402946
1.5735 0.0987258 0.404482 0.09777 0.400503
1.5736 0.0987663 0.402014 0.09781 0.398059
1.5737 0.0988065 0.399545 0.0978497 0.395614
1.5738 0.0988464 0.397075 0.0978891 0.393167
1.5739 0.0988861 0.394604 0.0979283 0.39072
1.574 0.0989256 0.392132 0.0979672 0.388272
1.5741 0.0989648 0.389659 0.0980059 0.385823
1.5742 0.0990038 0.387184 0.0980444 0.383373
1.5743 0.0990425 0.384709 0.0980826 0.380922
1.5744 0.099081 0.382233 0.0981206 0.378469
1.5745 0.0991192 0.379756 0.0981583 0.376016
1.5746 0.0991572 0.377278 0.0981958 0.373562
1.5747 0.0991949 0.374799 0.098233 0.371108
1.5748 0.0992324 0.372319 0.09827 0.368652
1.5749 0.0992696 0.369839 0.0983068 0.366195
1.575 0.0993066 0.367357 0.0983432 0.363737
1.5751 0.0993433 0.364874 0.0983795 0.361279
1.5752 0.0993798 0.362391 0.0984155 0.358819
1.5753 0.0994161 0.359906 0.0984513 0.356359
1.5754 0.099452 0.357421 0.0984868 0.353898
1.5755 0.0994878 0.354934 0.098522 0.351435
1.5756 0.0995233 0.352447 0.0985571 0.348972
1.5757 0.0995585 0.349959 0.0985918 0.346508
1.5758 0.0995935 0.34747 0.0986264 0.344044
1.5759 0.0996283 0.34498 0.0986606 0.341578
1.576 0.0996628 0.34249 0.0986947 0.339112
1.5761 0.099697 0.339998 0.0987285 0.336644
1.5762 0.099731 0.337506 0.098762 0.334176
1.5763 0.0997648 0.335012 0.0987953 0.331707
1.5764 0.0997983 0.332518 0.0988284 0.329237
1.5765 0.0998315 0.330023 0.0988612 0.326766
1.5766 0.0998645 0.327528 0.0988937 0.324295
1.5767 0.0998973 0.325031 0.098926 0.321822
1.5768 0.0999298 0.322534 0.0989581 0.319349
1.5769 0.099962 0.320035 0.0989899 0.316875
1.577 0.099994 0.317536 0.0990214 0.314401
1.5771 0.100026 0.315036 0.0990528 0.311925
1.5772 0.100057 0.312536 0.0990838 0.309449
1.5773 0.100089 0.310034 0.0991147 0.306972
1.5774 0.10012 0.307532 0.0991452 0.304494
1.5775 0.10015 0.305029 0.0991755 0.302015
1.5776 0.100181 0.302525 0.0992056 0.299536
1.5777 0.100211 0.300021 0.0992355 0.297056
1.5778 0.100241 0.297516 0.099265 0.294575
1.5779 0.100271 0.29501 0.0992944 0.292093
1.578 0.1003 0.292503 0.0993235 0.289611
1.5781 0.10033 0.289995 0.0993523 0.287128
1.5782 0.100359 0.287487 0.0993809 0.284644
1.5783 0.100387 0.284978 0.0994092 0.282159
1.5784 0.100416 0.282468 0.0994373 0.279674
1.5785 0.100444 0.279958 0.0994652 0.277188
1.5786 0.100472 0.277447 0.0994928 0.274702
1.5787 0.1005 0.274935 0.0995201 0.272214
1.5788 0.100527 0.272423 0.0995472 0.269726
1.5789 0.100555 0.269909 0.099574 0.267238
1.579 0.100582 0.267396 0.0996006 0.264748
1.5791 0.100608 0.264881 0.099627 0.262258
1.5792 0.100635 0.262366 0.0996531 0.259767
1.5793 0.100661 0.25985 0.0996789 0.257276
1.5794 0.100687 0.257333 0.0997045 0.254784
1.5795 0.100713 0.254816 0.0997299 0.252292
1.5796 0.100738 0.252298 0.099755 0.249798
1.5797 0.100763 0.24978 0.0997799 0.247304
1.5798 0.100788 0.247261 0.0998045 0.24481
1.5799 0.100813 0.244741 0.0998288 0.242315
1.58 0.100838 0.242221 0.0998529 0.239819
1.5801 0.100862 0.2397 0.0998768 0.237323
1.5802 0.100886 0.237178 0.0999004 0.234826
1.5803 0.10091 0.234656 0.0999238 0.232328
1.5804 0.100933 0.232133 0.0999469 0.22983
1.5805 0.100956 0.22961 0.0999697 0.227332
1.5806 0.100979 0.227086 0.0999923 0.224832
1.5807 0.101002 0.224562 0.100015 0.222333
