Tiempo_A,Analitica,Tiempo,Euler,RK4
0.1585,0.853508,0.769203,0.767513,0.763227
0.1586,0.853423,0.769126,0.767436,0.763151
0.1587,0.853338,0.769049,0.767359,0.763074
0.1588,0.853252,0.768973,0.767283,0.762998
0.1589,0.853167,0.768896,0.767206,0.762922
0.159,0.853082,0.768819,0.767129,0.762845
0.1591,0.852996,0.768742,0.767053,0.762769
0.1592,0.852911,0.768665,0.766976,0.762693
0.1593,0.852826,0.768588,0.766899,0.762616
0.1594,0.85274,0.768511,0.766822,0.76254
0.1595,0.852655,0.768434,0.766746,0.762464
0.1596,0.85257,0.768358,0.766669,0.762388
0.1597,0.852485,0.768281,0.766592,0.762312
0.1598,0.852399,0.768204,0.766516,0.762235
0.1599,0.852314,0.768127,0.766439,0.762159
0.16,0.852229,0.76805,0.766362,0.762083
0.1601,0.852144,0.767974,0.766286,0.762007
0.1602,0.852059,0.767897,0.766209,0.76193
0.1603,0.851973,0.76782,0.766133,0.761854
0.1604,0.851888,0.767743,0.766056,0.761778
0.1605,0.851803,0.767666,0.765979,0.761702
0.1606,0.851718,0.76759,0.765903,0.761626
0.1607,0.851633,0.767513,0.765826,0.76155
0.1608,0.851547,0.767436,0.76575,0.761473
0.1609,0.851462,0.767359,0.765673,0.761397
0.161,0.851377,0.767283,0.765597,0.761321
0.1611,0.851292,0.767206,0.76552,0.761245
0.1612,0.851207,0.767129,0.765443,0.761169
0.1613,0.851122,0.767053,0.765367,0.761093
0.1614,0.851037,0.766976,0.76529,0.761017
0.1615,0.850952,0.766899,0.765214,0.760941
0.1616,0.850867,0.766822,0.765137,0.760864
0.1617,0.850781,0.766746,0.765061,0.760788
0.1618,0.850696,0.766669,0.764984,0.760712
0.1619,0.850611,0.766592,0.764908,0.760636
0.162,0.850526,0.766516,0.764831,0.76056
0.1621,0.850441,0.766439,0.764755,0.760484
0.1622,0.850356,0.766362,0.764678,0.760408
0.1623,0.850271,0.766286,0.764602,0.760332
0.1624,0.850186,0.766209,0.764525,0.760256
0.1625,0.850101,0.766133,0.764449,0.76018
0.1626,0.850016,0.766056,0.764373,0.760104
0.1627,0.849931,0.765979,0.764296,0.760028
0.1628,0.849846,0.765903,0.76422,0.759952
0.1629,0.849761,0.765826,0.764143,0.759876
0.163,0.849676,0.76575,0.764067,0.7598
0.1631,0.849591,0.765673,0.76399,0.759724
0.1632,0.849506,0.765597,0.763914,0.759648
0.1633,0.849421,0.76552,0.763838,0.759572
0.1634,0.849336,0.765443,0.763761,0.759496
0.1635,0.849251,0.765367,0.763685,0.75942
0.1636,0.849166,0.76529,0.763609,0.759344
0.1637,0.849082,0.765214,0.763532,0.759268
0.1638,0.848997,0.765137,0.763456,0.759192
0.1639,0.848912,0.765061,0.763379,0.759117
0.164,0.848827,0.764984,0.763303,0.759041
0.1641,0.848742,0.764908,0.763227,0.758965
0.1642,0.848657,0.764831,0.763151,0.758889
0.1643,0.848572,0.764755,0.763074,0.758813
0.1644,0.848487,0.764678,0.762998,0.758737
0.1645,0.848403,0.764602,0.762922,0.758661
0.1646,0.848318,0.764525,0.762845,0.758585
0.1647,0.848233,0.764449,0.762769,0.758509
0.1648,0.848148,0.764373,0.762693,0.758434
0.1649,0.848063,0.764296,0.762616,0.758358
0.165,0.847978,0.76422,0.76254,0.758282
0.1651,0.847894,0.764143,0.762464,0.758206
0.1652,0.847809,0.764067,0.762388,0.75813
0.1653,0.847724,0.76399,0.762312,0.758054
0.1654,0.847639,0.763914,0.762235,0.757979
0.1655,0.847555,0.763838,0.762159,0.757903
0.1656,0.84747,0.763761,0.762083,0.757827
0.1657,0.847385,0.763685,0.762007,0.757751
0.1658,0.8473,0.763609,0.76193,0.757676
0.1659,0.847216,0.763532,0.761854,0.7576
0.166,0.847131,0.763456,0.761778,0.757524
0.1661,0.847046,0.763379,0.761702,0.757448
0.1662,0.846962,0.763303,0.761626,0.757373
0.1663,0.846877,0.763227,0.76155,0.757297
0.1664,0.846792,0.763151,0.761473,0.757221
0.1665,0.846707,0.763074,0.761397,0.757145
0.1666,0.846623,0.762998,0.761321,0.75707
0.1667,0.846538,0.762922,0.761245,0.756994
0.1668,0.846454,0.762845,0.761169,0.756918
0.1669,0.846369,0.762769,0.761093,0.756843
0.167,0.846284,0.762693,0.761017,0.756767
0.1671,0.8462,0.762616,0.760941,0.756691
0.1672,0.846115,0.76254,0.760864,0.756616
0.1673,0.84603,0.762464,0.760788,0.75654
0.1674,0.845946,0.762388,0.760712,0.756464
0.1675,0.845861,0.762312,0.760636,0.756389
0.1676,0.845777,0.762235,0.76056,0.756313
0.1677,0.845692,0.762159,0.760484,0.756237
0.1678,0.845607,0.762083,0.760408,0.756162
0.1679,0.845523,0.762007,0.760332,0.756086
0.168,0.845438,0.76193,0.760256,0.756011
0.1681,0.845354,0.761854,0.76018,0.755935
0.1682,0.845269,0.761778,0.760104,0.755859
0.1683,0.845185,0.761702,0.760028,0.755784
0.1684,0.8451,0.761626,0.759952,0.755708
0.1685,0.845016,0.76155,0.759876,0.755633
0.1686,0.844931,0.761473,0.7598,0.755557
0.1687,0.844847,0.761397,0.759724,0.755481
0.1688,0.844762,0.761321,0.759648,0.755406
0.1689,0.844678,0.761245,0.759572,0.75533
0.169,0.844593,0.761169,0.759496,0.755255
0.1691,0.844509,0.761093,0.75942,0.755179
0.1692,0.844424,0.761017,0.759344,0.755104
0.1693,0.84434,0.760941,0.759268,0.755028
0.1694,0.844256,0.760864,0.759192,0.754953
0.1695,0.844171,0.760788,0.759117,0.754877
0.1696,0.844087,0.760712,0.759041,0.754802
0.1697,0.844002,0.760636,0.758965,0.754726
0.1698,0.843918,0.76056,0.758889,0.754651
0.1699,0.843834,0.760484,0.758813,0.754575
0.17,0.843749,0.760408,0.758737,0.7545
0.1701,0.843665,0.760332,0.758661,0.754425
0.1702,0.84358,0.760256,0.758585,0.754349
0.1703,0.843496,0.76018,0.758509,0.754274
0.1704,0.843412,0.760104,0.758434,0.754198
0.1705,0.843327,0.760028,0.758358,0.754123
0.1706,0.843243,0.759952,0.758282,0.754047
0.1707,0.843159,0.759876,0.758206,0.753972
0.1708,0.843074,0.7598,0.75813,0.753897
0.1709,0.84299,0.759724,0.758054,0.753821
0.171,0.842906,0.759648,0.757979,0.753746
0.1711,0.842822,0.759572,0.757903,0.753671
0.1712,0.842737,0.759496,0.757827,0.753595
0.1713,0.842653,0.75942,0.757751,0.75352
0.1714,0.842569,0.759344,0.757676,0.753444
0.1715,0.842485,0.759268,0.7576,0.753369
0.1716,0.8424,0.759192,0.757524,0.753294
0.1717,0.842316,0.759117,0.757448,0.753218
0.1718,0.842232,0.759041,0.757373,0.753143
0.1719,0.842148,0.758965,0.757297,0.753068
0.172,0.842063,0.758889,0.757221,0.752993
0.1721,0.841979,0.758813,0.757145,0.752917
0.1722,0.841895,0.758737,0.75707,0.752842
0.1723,0.841811,0.758661,0.756994,0.752767
0.1724,0.841727,0.758585,0.756918,0.752691
0.1725,0.841642,0.758509,0.756843,0.752616
0.1726,0.841558,0.758434,0.756767,0.752541
0.1727,0.841474,0.758358,0.756691,0.752466
0.1728,0.84139,0.758282,0.756616,0.75239
0.1729,0.841306,0.758206,0.75654,0.752315
0.173,0.841222,0.75813,0.756464,0.75224
0.1731,0.841138,0.758054,0.756389,0.752165
0.1732,0.841054,0.757979,0.756313,0.752089
0.1733,0.840969,0.757903,0.756237,0.752014
0.1734,0.840885,0.757827,0.756162,0.751939
0.1735,0.840801,0.757751,0.756086,0.751864
0.1736,0.840717,0.757676,0.756011,0.751789
0.1737,0.840633,0.7576,0.755935,0.751714
0.1738,0.840549,0.757524,0.755859,0.751638
0.1739,0.840465,0.757448,0.755784,0.751563
0.174,0.840381,0.757373,0.755708,0.751488
0.1741,0.840297,0.757297,0.755633,0.751413
0.1742,0.840213,0.757221,0.755557,0.751338
0.1743,0.840129,0.757145,0.755481,0.751263
0.1744,0.840045,0.75707,0.755406,0.751187
0.1745,0.839961,0.756994,0.75533,0.751112
0.1746,0.839877,0.756918,0.755255,0.751037
0.1747,0.839793,0.756843,0.755179,0.750962
0.1748,0.839709,0.756767,0.755104,0.750887
0.1749,0.839625,0.756691,0.755028,0.750812
0.175,0.839541,0.756616,0.754953,0.750737
0.1751,0.839457,0.75654,0.754877,0.750662
0.1752,0.839373,0.756464,0.754802,0.750587
0.1753,0.839289,0.756389,0.754726,0.750512
0.1754,0.839205,0.756313,0.754651,0.750437
0.1755,0.839121,0.756237,0.754575,0.750362
0.1756,0.839037,0.756162,0.7545,0.750287
0.1757,0.838953,0.756086,0.754425,0.750212
0.1758,0.83887,0.756011,0.754349,0.750137
0.1759,0.838786,0.755935,0.754274,0.750062
0.176,0.838702,0.755859,0.754198,0.749987
0.1761,0.838618,0.755784,0.754123,0.749912
0.1762,0.838534,0.755708,0.754047,0.749837
0.1763,0.83845,0.755633,0.753972,0.749762
0.1764,0.838366,0.755557,0.753897,0.749687
0.1765,0.838283,0.755481,0.753821,0.749612
0.1766,0.838199,0.755406,0.753746,0.749537
0.1767,0.838115,0.75533,0.753671,0.749462
0.1768,0.838031,0.755255,0.753595,0.749387
0.1769,0.837947,0.755179,0.75352,0.749312
0.177,0.837864,0.755104,0.753444,0.749237
0.1771,0.83778,0.755028,0.753369,0.749162
0.1772,0.837696,0.754953,0.753294,0.749087
0.1773,0.837612,0.754877,0.753218,0.749012
0.1774,0.837528,0.754802,0.753143,0.748937
0.1775,0.837445,0.754726,0.753068,0.748862
0.1776,0.837361,0.754651,0.752993,0.748788
0.1777,0.837277,0.754575,0.752917,0.748713
0.1778,0.837194,0.7545,0.752842,0.748638
0.1779,0.83711,0.754425,0.752767,0.748563
0.178,0.837026,0.754349,0.752691,0.748488
0.1781,0.836942,0.754274,0.752616,0.748413
0.1782,0.836859,0.754198,0.752541,0.748338
0.1783,0.836775,0.754123,0.752466,0.748264
0.1784,0.836691,0.754047,0.75239,0.748189
0.1785,0.836608,0.753972,0.752315,0.748114
0.1786,0.836524,0.753897,0.75224,0.748039
0.1787,0.83644,0.753821,0.752165,0.747964
0.1788,0.836357,0.753746,0.752089,0.74789
0.1789,0.836273,0.753671,0.752014,0.747815
0.179,0.83619,0.753595,0.751939,0.74774
0.1791,0.836106,0.75352,0.751864,0.747665
0.1792,0.836022,0.753444,0.751789,0.74759
0.1793,0.835939,0.753369,0.751714,0.747516
0.1794,0.835855,0.753294,0.751638,0.747441
0.1795,0.835772,0.753218,0.751563,0.747366
0.1796,0.835688,0.753143,0.751488,0.747291
0.1797,0.835604,0.753068,0.751413,0.747217
0.1798,0.835521,0.752993,0.751338,0.747142
0.1799,0.835437,0.752917,0.751263,0.747067
0.18,0.835354,0.752842,0.751187,0.746993
0.1801,0.83527,0.752767,0.751112,0.746918
0.1802,0.835187,0.752691,0.751037,0.746843
0.1803,0.835103,0.752616,0.750962,0.746769
0.1804,0.83502,0.752541,0.750887,0.746694
0.1805,0.834936,0.752466,0.750812,0.746619
0.1806,0.834853,0.75239,0.750737,0.746545
0.1807,0.834769,0.752315,0.750662,0.74647
0.1808,0.834686,0.75224,0.750587,0.746395
0.1809,0.834602,0.752165,0.750512,0.746321
0.181,0.834519,0.752089,0.750437,0.746246
0.1811,0.834435,0.752014,0.750362,0.746171
0.1812,0.834352,0.751939,0.750287,0.746097
0.1813,0.834268,0.751864,0.750212,0.746022
0.1814,0.834185,0.751789,0.750137,0.745948
0.1815,0.834102,0.751714,0.750062,0.745873
0.1816,0.834018,0.751638,0.749987,0.745798
0.1817,0.833935,0.751563,0.749912,0.745724
0.1818,0.833851,0.751488,0.749837,0.745649
0.1819,0.833768,0.751413,0.749762,0.745575
0.182,0.833685,0.751338,0.749687,0.7455
0.1821,0.833601,0.751263,0.749612,0.745426
0.1822,0.833518,0.751187,0.749537,0.745351
0.1823,0.833435,0.751112,0.749462,0.745276
0.1824,0.833351,0.751037,0.749387,0.745202
0.1825,0.833268,0.750962,0.749312,0.745127
0.1826,0.833185,0.750887,0.749237,0.745053
0.1827,0.833101,0.750812,0.749162,0.744978
0.1828,0.833018,0.750737,0.749087,0.744904
0.1829,0.832935,0.750662,0.749012,0.744829
0.183,0.832851,0.750587,0.748937,0.744755
0.1831,0.832768,0.750512,0.748862,0.744681
0.1832,0.832685,0.750437,0.748788,0.744606
0.1833,0.832602,0.750362,0.748713,0.744532
0.1834,0.832518,0.750287,0.748638,0.744457
0.1835,0.832435,0.750212,0.748563,0.744383
0.1836,0.832352,0.750137,0.748488,0.744308
0.1837,0.832269,0.750062,0.748413,0.744234
0.1838,0.832185,0.749987,0.748338,0.744159
0.1839,0.832102,0.749912,0.748264,0.744085
0.184,0.832019,0.749837,0.748189,0.744011
0.1841,0.831936,0.749762,0.748114,0.743936
0.1842,0.831853,0.749687,0.748039,0.743862
0.1843,0.831769,0.749612,0.747964,0.743787
0.1844,0.831686,0.749537,0.74789,0.743713
0.1845,0.831603,0.749462,0.747815,0.743639
0.1846,0.83152,0.749387,0.74774,0.743564
0.1847,0.831437,0.749312,0.747665,0.74349
0.1848,0.831354,0.749237,0.74759,0.743416
0.1849,0.831271,0.749162,0.747516,0.743341
0.185,0.831187,0.749087,0.747441,0.743267
0.1851,0.831104,0.749012,0.747366,0.743193
0.1852,0.831021,0.748937,0.747291,0.743118
0.1853,0.830938,0.748862,0.747217,0.743044
0.1854,0.830855,0.748788,0.747142,0.74297
0.1855,0.830772,0.748713,0.747067,0.742895
0.1856,0.830689,0.748638,0.746993,0.742821
0.1857,0.830606,0.748563,0.746918,0.742747
0.1858,0.830523,0.748488,0.746843,0.742673
0.1859,0.83044,0.748413,0.746769,0.742598
0.186,0.830357,0.748338,0.746694,0.742524
0.1861,0.830274,0.748264,0.746619,0.74245
0.1862,0.830191,0.748189,0.746545,0.742376
0.1863,0.830108,0.748114,0.74647,0.742301
0.1864,0.830025,0.748039,0.746395,0.742227
0.1865,0.829942,0.747964,0.746321,0.742153
0.1866,0.829859,0.74789,0.746246,0.742079
0.1867,0.829776,0.747815,0.746171,0.742004
0.1868,0.829693,0.74774,0.746097,0.74193
0.1869,0.82961,0.747665,0.746022,0.741856
0.187,0.829527,0.74759,0.745948,0.741782
0.1871,0.829444,0.747516,0.745873,0.741708
0.1872,0.829361,0.747441,0.745798,0.741634
0.1873,0.829278,0.747366,0.745724,0.741559
0.1874,0.829195,0.747291,0.745649,0.741485
0.1875,0.829112,0.747217,0.745575,0.741411
0.1876,0.829029,0.747142,0.7455,0.741337
0.1877,0.828946,0.747067,0.745426,0.741263
0.1878,0.828863,0.746993,0.745351,0.741189
0.1879,0.82878,0.746918,0.745276,0.741115
0.188,0.828698,0.746843,0.745202,0.74104
0.1881,0.828615,0.746769,0.745127,0.740966
0.1882,0.828532,0.746694,0.745053,0.740892
0.1883,0.828449,0.746619,0.744978,0.740818
0.1884,0.828366,0.746545,0.744904,0.740744
0.1885,0.828283,0.74647,0.744829,0.74067
0.1886,0.828201,0.746395,0.744755,0.740596
0.1887,0.828118,0.746321,0.744681,0.740522
0.1888,0.828035,0.746246,0.744606,0.740448
0.1889,0.827952,0.746171,0.744532,0.740374
0.189,0.827869,0.746097,0.744457,0.7403
0.1891,0.827787,0.746022,0.744383,0.740226
0.1892,0.827704,0.745948,0.744308,0.740152
0.1893,0.827621,0.745873,0.744234,0.740078
0.1894,0.827538,0.745798,0.744159,0.740004
0.1895,0.827455,0.745724,0.744085,0.73993
0.1896,0.827373,0.745649,0.744011,0.739856
0.1897,0.82729,0.745575,0.743936,0.739782
0.1898,0.827207,0.7455,0.743862,0.739708
0.1899,0.827125,0.745426,0.743787,0.739634
0.19,0.827042,0.745351,0.743713,0.73956
0.1901,0.826959,0.745276,0.743639,0.739486
0.1902,0.826876,0.745202,0.743564,0.739412
0.1903,0.826794,0.745127,0.74349,0.739338
0.1904,0.826711,0.745053,0.743416,0.739264
0.1905,0.826628,0.744978,0.743341,0.73919
0.1906,0.826546,0.744904,0.743267,0.739116
0.1907,0.826463,0.744829,0.743193,0.739042
0.1908,0.82638,0.744755,0.743118,0.738968
0.1909,0.826298,0.744681,0.743044,0.738895
0.191,0.826215,0.744606,0.74297,0.738821
0.1911,0.826133,0.744532,0.742895,0.738747
0.1912,0.82605,0.744457,0.742821,0.738673
0.1913,0.825967,0.744383,0.742747,0.738599
0.1914,0.825885,0.744308,0.742673,0.738525
0.1915,0.825802,0.744234,0.742598,0.738451
0.1916,0.82572,0.744159,0.742524,0.738378
0.1917,0.825637,0.744085,0.74245,0.738304
0.1918,0.825554,0.744011,0.742376,0.73823
0.1919,0.825472,0.743936,0.742301,0.738156
0.192,0.825389,0.743862,0.742227,0.738082
0.1921,0.825307,0.743787,0.742153,0.738008
0.1922,0.825224,0.743713,0.742079,0.737935
0.1923,0.825142,0.743639,0.742004,0.737861
0.1924,0.825059,0.743564,0.74193,0.737787
0.1925,0.824977,0.74349,0.741856,0.737713
0.1926,0.824894,0.743416,0.741782,0.73764
0.1927,0.824812,0.743341,0.741708,0.737566
0.1928,0.824729,0.743267,0.741634,0.737492
0.1929,0.824647,0.743193,0.741559,0.737418
0.193,0.824564,0.743118,0.741485,0.737345
0.1931,0.824482,0.743044,0.741411,0.737271
0.1932,0.8244,0.74297,0.741337,0.737197
0.1933,0.824317,0.742895,0.741263,0.737123
0.1934,0.824235,0.742821,0.741189,0.73705
0.1935,0.824152,0.742747,0.741115,0.736976
0.1936,0.82407,0.742673,0.74104,0.736902
0.1937,0.823987,0.742598,0.740966,0.736829
0.1938,0.823905,0.742524,0.740892,0.736755
0.1939,0.823823,0.74245,0.740818,0.736681
0.194,0.82374,0.742376,0.740744,0.736608
0.1941,0.823658,0.742301,0.74067,0.736534
0.1942,0.823576,0.742227,0.740596,0.73646
0.1943,0.823493,0.742153,0.740522,0.736387
0.1944,0.823411,0.742079,0.740448,0.736313
0.1945,0.823329,0.742004,0.740374,0.736239
0.1946,0.823246,0.74193,0.7403,0.736166
0.1947,0.823164,0.741856,0.740226,0.736092
0.1948,0.823082,0.741782,0.740152,0.736019
0.1949,0.822999,0.741708,0.740078,0.735945
0.195,0.822917,0.741634,0.740004,0.735871
0.1951,0.822835,0.741559,0.73993,0.735798
0.1952,0.822752,0.741485,0.739856,0.735724
0.1953,0.82267,0.741411,0.739782,0.735651
0.1954,0.822588,0.741337,0.739708,0.735577
0.1955,0.822506,0.741263,0.739634,0.735503
0.1956,0.822423,0.741189,0.73956,0.73543
0.1957,0.822341,0.741115,0.739486,0.735356
0.1958,0.822259,0.74104,0.739412,0.735283
0.1959,0.822177,0.740966,0.739338,0.735209
0.196,0.822094,0.740892,0.739264,0.735136
0.1961,0.822012,0.740818,0.73919,0.735062
0.1962,0.82193,0.740744,0.739116,0.734989
0.1963,0.821848,0.74067,0.739042,0.734915
0.1964,0.821766,0.740596,0.738968,0.734842
0.1965,0.821683,0.740522,0.738895,0.734768
0.1966,0.821601,0.740448,0.738821,0.734695
0.1967,0.821519,0.740374,0.738747,0.734621
0.1968,0.821437,0.7403,0.738673,0.734548
0.1969,0.821355,0.740226,0.738599,0.734475
0.197,0.821273,0.740152,0.738525,0.734401
0.1971,0.821191,0.740078,0.738451,0.734328
0.1972,0.821109,0.740004,0.738378,0.734254
0.1973,0.821026,0.73993,0.738304,0.734181
0.1974,0.820944,0.739856,0.73823,0.734107
0.1975,0.820862,0.739782,0.738156,0.734034
0.1976,0.82078,0.739708,0.738082,0.733961
0.1977,0.820698,0.739634,0.738008,0.733887
0.1978,0.820616,0.73956,0.737935,0.733814
0.1979,0.820534,0.739486,0.737861,0.73374
0.198,0.820452,0.739412,0.737787,0.733667
0.1981,0.82037,0.739338,0.737713,0.733594
0.1982,0.820288,0.739264,0.73764,0.73352
0.1983,0.820206,0.73919,0.737566,0.733447
0.1984,0.820124,0.739116,0.737492,0.733374
0.1985,0.820042,0.739042,0.737418,0.7333
0.1986,0.81996,0.738968,0.737345,0.733227
0.1987,0.819878,0.738895,0.737271,0.733154
0.1988,0.819796,0.738821,0.737197,0.73308
0.1989,0.819714,0.738747,0.737123,0.733007
0.199,0.819632,0.738673,0.73705,0.732934
0.1991,0.81955,0.738599,0.736976,0.73286
0.1992,0.819468,0.738525,0.736902,0.732787
0.1993,0.819386,0.738451,0.736829,0.732714
0.1994,0.819304,0.738378,0.736755,0.732641
0.1995,0.819222,0.738304,0.736681,0.732567
0.1996,0.81914,0.73823,0.736608,0.732494
0.1997,0.819058,0.738156,0.736534,0.732421
0.1998,0.818976,0.738082,0.73646,0.732348
0.1999,0.818895,0.738008,0.736387,0.732274
0.2,0.818813,0.737935,0.736313,0.732201
0.2001,0.818731,0.737861,0.736239,0.732128
0.2002,0.818649,0.737787,0.736166,0.732055
0.2003,0.818567,0.737713,0.736092,0.731982
0.2004,0.818485,0.73764,0.736019,0.731908
0.2005,0.818403,0.737566,0.735945,0.731835
0.2006,0.818321,0.737492,0.735871,0.731762
0.2007,0.81824,0.737418,0.735798,0.731689
0.2008,0.818158,0.737345,0.735724,0.731616
0.2009,0.818076,0.737271,0.735651,0.731542
0.201,0.817994,0.737197,0.735577,0.731469
0.2011,0.817912,0.737123,0.735503,0.731396
0.2012,0.817831,0.73705,0.73543,0.731323
0.2013,0.817749,0.736976,0.735356,0.73125
0.2014,0.817667,0.736902,0.735283,0.731177
0.2015,0.817585,0.736829,0.735209,0.731104
0.2016,0.817504,0.736755,0.735136,0.731031
0.2017,0.817422,0.736681,0.735062,0.730957
0.2018,0.81734,0.736608,0.734989,0.730884
0.2019,0.817258,0.736534,0.734915,0.730811
0.202,0.817177,0.73646,0.734842,0.730738
0.2021,0.817095,0.736387,0.734768,0.730665
0.2022,0.817013,0.736313,0.734695,0.730592
0.2023,0.816932,0.736239,0.734621,0.730519
0.2024,0.81685,0.736166,0.734548,0.730446
0.2025,0.816768,0.736092,0.734475,0.730373
0.2026,0.816686,0.736019,0.734401,0.7303
0.2027,0.816605,0.735945,0.734328,0.730227
0.2028,0.816523,0.735871,0.734254,0.730154
0.2029,0.816442,0.735798,0.734181,0.730081
0.203,0.81636,0.735724,0.734107,0.730008
0.2031,0.816278,0.735651,0.734034,0.729935
0.2032,0.816197,0.735577,0.733961,0.729862
0.2033,0.816115,0.735503,0.733887,0.729789
0.2034,0.816033,0.73543,0.733814,0.729716
0.2035,0.815952,0.735356,0.73374,0.729643
0.2036,0.81587,0.735283,0.733667,0.72957
0.2037,0.815789,0.735209,0.733594,0.729497
0.2038,0.815707,0.735136,0.73352,0.729424
0.2039,0.815625,0.735062,0.733447,0.729351
0.204,0.815544,0.734989,0.733374,0.729278
0.2041,0.815462,0.734915,0.7333,0.729205
0.2042,0.815381,0.734842,0.733227,0.729132
0.2043,0.815299,0.734768,0.733154,0.729059
0.2044,0.815218,0.734695,0.73308,0.728987
0.2045,0.815136,0.734621,0.733007,0.728914
0.2046,0.815055,0.734548,0.732934,0.728841
0.2047,0.814973,0.734475,0.73286,0.728768
0.2048,0.814892,0.734401,0.732787,0.728695
0.2049,0.81481,0.734328,0.732714,0.728622
0.205,0.814729,0.734254,0.732641,0.728549
0.2051,0.814647,0.734181,0.732567,0.728476
0.2052,0.814566,0.734107,0.732494,0.728404
0.2053,0.814484,0.734034,0.732421,0.728331
0.2054,0.814403,0.733961,0.732348,0.728258
0.2055,0.814322,0.733887,0.732274,0.728185
0.2056,0.81424,0.733814,0.732201,0.728112
0.2057,0.814159,0.73374,0.732128,0.728039
0.2058,0.814077,0.733667,0.732055,0.727967
0.2059,0.813996,0.733594,0.731982,0.727894
0.206,0.813914,0.73352,0.731908,0.727821
0.2061,0.813833,0.733447,0.731835,0.727748
0.2062,0.813752,0.733374,0.731762,0.727676
0.2063,0.81367,0.7333,0.731689,0.727603
0.2064,0.813589,0.733227,0.731616,0.72753
0.2065,0.813508,0.733154,0.731542,0.727457
0.2066,0.813426,0.73308,0.731469,0.727385
0.2067,0.813345,0.733007,0.731396,0.727312
0.2068,0.813264,0.732934,0.731323,0.727239
0.2069,0.813182,0.73286,0.73125,0.727166
0.207,0.813101,0.732787,0.731177,0.727094
0.2071,0.81302,0.732714,0.731104,0.727021
0.2072,0.812938,0.732641,0.731031,0.726948
0.2073,0.812857,0.732567,0.730957,0.726876
0.2074,0.812776,0.732494,0.730884,0.726803
0.2075,0.812695,0.732421,0.730811,0.72673
0.2076,0.812613,0.732348,0.730738,0.726658
0.2077,0.812532,0.732274,0.730665,0.726585
0.2078,0.812451,0.732201,0.730592,0.726512
0.2079,0.812369,0.732128,0.730519,0.72644
0.208,0.812288,0.732055,0.730446,0.726367
0.2081,0.812207,0.731982,0.730373,0.726294
0.2082,0.812126,0.731908,0.7303,0.726222
0.2083,0.812045,0.731835,0.730227,0.726149
0.2084,0.811963,0.731762,0.730154,0.726076
0.2085,0.811882,0.731689,0.730081,0.726004
0.2086,0.811801,0.731616,0.730008,0.725931
0.2087,0.81172,0.731542,0.729935,0.725859
0.2088,0.811639,0.731469,0.729862,0.725786
0.2089,0.811558,0.731396,0.729789,0.725713
0.209,0.811476,0.731323,0.729716,0.725641
0.2091,0.811395,0.73125,0.729643,0.725568
0.2092,0.811314,0.731177,0.72957,0.725496
0.2093,0.811233,0.731104,0.729497,0.725423
0.2094,0.811152,0.731031,0.729424,0.725351
0.2095,0.811071,0.730957,0.729351,0.725278
0.2096,0.81099,0.730884,0.729278,0.725206
0.2097,0.810909,0.730811,0.729205,0.725133
0.2098,0.810827,0.730738,0.729132,0.725061
0.2099,0.810746,0.730665,0.729059,0.724988
